HINER(
  (pe_embed): PositionEncoding()
  (encoder): Mlp(
    (fc1): Linear(in_features=160, out_features=320, bias=True)
    (act): GELU(approximate='none')
    (fc2): Linear(in_features=320, out_features=288, bias=True)
  )
  (decoder): ModuleList(
    (0): NeRVBlock(
      (conv): DownConv(
        (downconv): Conv2d(16, 105, kernel_size=(1, 1), stride=(1, 1))
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (1): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(105, 2200, kernel_size=(1, 1), stride=(1, 1))
          (1): PixelShuffle(upscale_factor=5)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (2): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(88, 1168, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
          (1): PixelShuffle(upscale_factor=4)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (3): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(73, 549, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2))
          (1): PixelShuffle(upscale_factor=3)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (4): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(61, 204, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2))
          (1): PixelShuffle(upscale_factor=2)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
  )
  (head_layer): Conv2d(51, 1, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
)
Encoder_0.14M_Decoder_2.47M_Total_2.5M
[2025/06/17 12:25:33] Rank:None, Epoch[43/300], Step [101/103], lr:9.94e-04 pred_PSNR: 38.71
[2025/06/17 12:25:33] Rank:None, Epoch[43/300], Step [103/103], lr:9.94e-04 pred_PSNR: 38.72
[2025/06/17 12:25:34] Rank:None, Epoch[44/300], Step [1/103], lr:9.94e-04 pred_PSNR: 40.17
[2025/06/17 12:25:34] Rank:None, Epoch[44/300], Step [51/103], lr:9.94e-04 pred_PSNR: 39.65
[2025/06/17 12:25:35] Rank:None, Epoch[44/300], Step [101/103], lr:9.93e-04 pred_PSNR: 39.19
[2025/06/17 12:25:35] Rank:None, Epoch[44/300], Step [103/103], lr:9.93e-04 pred_PSNR: 39.18
[2025/06/17 12:25:36] Rank:None, Epoch[45/300], Step [1/103], lr:9.93e-04 pred_PSNR: 35.78
[2025/06/17 12:25:36] Rank:None, Epoch[45/300], Step [51/103], lr:9.93e-04 pred_PSNR: 38.65
[2025/06/17 12:25:37] Rank:None, Epoch[45/300], Step [101/103], lr:9.92e-04 pred_PSNR: 38.57
[2025/06/17 12:25:37] Rank:None, Epoch[45/300], Step [103/103], lr:9.92e-04 pred_PSNR: 38.62
[2025/06/17 12:25:38] Rank:None, Epoch[46/300], Step [1/103], lr:9.92e-04 pred_PSNR: 42.93
[2025/06/17 12:25:38] Rank:None, Epoch[46/300], Step [51/103], lr:9.92e-04 pred_PSNR: 38.54
[2025/06/17 12:25:39] Rank:None, Epoch[46/300], Step [101/103], lr:9.91e-04 pred_PSNR: 39.01
[2025/06/17 12:25:39] Rank:None, Epoch[46/300], Step [103/103], lr:9.91e-04 pred_PSNR: 38.96
[2025/06/17 12:25:39] Rank:None, Epoch[47/300], Step [1/103], lr:9.91e-04 pred_PSNR: 40.7
[2025/06/17 12:25:40] Rank:None, Epoch[47/300], Step [51/103], lr:9.91e-04 pred_PSNR: 38.27
[2025/06/17 12:25:41] Rank:None, Epoch[47/300], Step [101/103], lr:9.90e-04 pred_PSNR: 38.33
[2025/06/17 12:25:41] Rank:None, Epoch[47/300], Step [103/103], lr:9.90e-04 pred_PSNR: 38.38
[2025/06/17 12:25:41] Rank:None, Epoch[48/300], Step [1/103], lr:9.90e-04 pred_PSNR: 39.88
[2025/06/17 12:25:42] Rank:None, Epoch[48/300], Step [51/103], lr:9.90e-04 pred_PSNR: 38.79
[2025/06/17 12:25:43] Rank:None, Epoch[48/300], Step [101/103], lr:9.89e-04 pred_PSNR: 38.82
[2025/06/17 12:25:43] Rank:None, Epoch[48/300], Step [103/103], lr:9.89e-04 pred_PSNR: 38.88
[2025/06/17 12:25:43] Rank:None, Epoch[49/300], Step [1/103], lr:9.89e-04 pred_PSNR: 34.52
[2025/06/17 12:25:44] Rank:None, Epoch[49/300], Step [51/103], lr:9.88e-04 pred_PSNR: 38.27
[2025/06/17 12:25:44] Rank:None, Epoch[49/300], Step [101/103], lr:9.88e-04 pred_PSNR: 38.34
[2025/06/17 12:25:44] Rank:None, Epoch[49/300], Step [103/103], lr:9.88e-04 pred_PSNR: 38.41
[2025/06/17 12:25:45] Rank:None, Epoch[50/300], Step [1/103], lr:9.88e-04 pred_PSNR: 42.4
[2025/06/17 12:25:46] Rank:None, Epoch[50/300], Step [51/103], lr:9.87e-04 pred_PSNR: 39.37
[2025/06/17 12:25:46] Rank:None, Epoch[50/300], Step [101/103], lr:9.87e-04 pred_PSNR: 38.76
[2025/06/17 12:25:46] Rank:None, Epoch[50/300], Step [103/103], lr:9.87e-04 pred_PSNR: 38.73
[2025/06/17 12:25:47] Rank:None, Epoch[51/300], Step [1/103], lr:9.87e-04 pred_PSNR: 34.53
[2025/06/17 12:25:47] Rank:None, Epoch[51/300], Step [51/103], lr:9.86e-04 pred_PSNR: 37.41
[2025/06/17 12:25:48] Rank:None, Epoch[51/300], Step [101/103], lr:9.85e-04 pred_PSNR: 38.32
[2025/06/17 12:25:48] Rank:None, Epoch[51/300], Step [103/103], lr:9.85e-04 pred_PSNR: 38.41
[2025/06/17 12:25:49] Rank:None, Epoch[52/300], Step [1/103], lr:9.85e-04 pred_PSNR: 41.43
[2025/06/17 12:25:49] Rank:None, Epoch[52/300], Step [51/103], lr:9.84e-04 pred_PSNR: 39.41
[2025/06/17 12:25:50] Rank:None, Epoch[52/300], Step [101/103], lr:9.84e-04 pred_PSNR: 38.09
[2025/06/17 12:25:50] Rank:None, Epoch[52/300], Step [103/103], lr:9.84e-04 pred_PSNR: 38.15
[2025/06/17 12:25:50] Rank:None, Epoch[53/300], Step [1/103], lr:9.84e-04 pred_PSNR: 37.82
[2025/06/17 12:25:51] Rank:None, Epoch[53/300], Step [51/103], lr:9.83e-04 pred_PSNR: 39.16
[2025/06/17 12:25:52] Rank:None, Epoch[53/300], Step [101/103], lr:9.82e-04 pred_PSNR: 39.31
[2025/06/17 12:25:52] Rank:None, Epoch[53/300], Step [103/103], lr:9.82e-04 pred_PSNR: 39.34
[2025/06/17 12:25:52] Rank:None, Epoch[54/300], Step [1/103], lr:9.82e-04 pred_PSNR: 34.83
[2025/06/17 12:25:53] Rank:None, Epoch[54/300], Step [51/103], lr:9.81e-04 pred_PSNR: 39.43
[2025/06/17 12:25:54] Rank:None, Epoch[54/300], Step [101/103], lr:9.81e-04 pred_PSNR: 39.55
[2025/06/17 12:25:54] Rank:None, Epoch[54/300], Step [103/103], lr:9.81e-04 pred_PSNR: 39.44
[2025/06/17 12:25:54] Rank:None, Epoch[55/300], Step [1/103], lr:9.81e-04 pred_PSNR: 40.07
[2025/06/17 12:25:55] Rank:None, Epoch[55/300], Step [51/103], lr:9.80e-04 pred_PSNR: 39.5
[2025/06/17 12:25:55] Rank:None, Epoch[55/300], Step [101/103], lr:9.79e-04 pred_PSNR: 39.57
[2025/06/17 12:25:55] Rank:None, Epoch[55/300], Step [103/103], lr:9.79e-04 pred_PSNR: 39.56
[2025/06/17 12:25:56] Rank:None, Epoch[56/300], Step [1/103], lr:9.79e-04 pred_PSNR: 42.3
[2025/06/17 12:25:57] Rank:None, Epoch[56/300], Step [51/103], lr:9.78e-04 pred_PSNR: 39.77
[2025/06/17 12:25:57] Rank:None, Epoch[56/300], Step [101/103], lr:9.77e-04 pred_PSNR: 39.22
[2025/06/17 12:25:57] Rank:None, Epoch[56/300], Step [103/103], lr:9.77e-04 pred_PSNR: 39.18
[2025/06/17 12:25:58] Rank:None, Epoch[57/300], Step [1/103], lr:9.77e-04 pred_PSNR: 38.78
[2025/06/17 12:25:58] Rank:None, Epoch[57/300], Step [51/103], lr:9.76e-04 pred_PSNR: 39.38
[2025/06/17 12:25:59] Rank:None, Epoch[57/300], Step [101/103], lr:9.76e-04 pred_PSNR: 39.39
[2025/06/17 12:25:59] Rank:None, Epoch[57/300], Step [103/103], lr:9.76e-04 pred_PSNR: 39.32
[2025/06/17 12:26:00] Rank:None, Epoch[58/300], Step [1/103], lr:9.76e-04 pred_PSNR: 33.32
[2025/06/17 12:26:00] Rank:None, Epoch[58/300], Step [51/103], lr:9.75e-04 pred_PSNR: 40.23
[2025/06/17 12:26:01] Rank:None, Epoch[58/300], Step [101/103], lr:9.74e-04 pred_PSNR: 40.12
[2025/06/17 12:26:01] Rank:None, Epoch[58/300], Step [103/103], lr:9.74e-04 pred_PSNR: 40.08
[2025/06/17 12:26:02] Rank:None, Epoch[59/300], Step [1/103], lr:9.74e-04 pred_PSNR: 42.71
[2025/06/17 12:26:02] Rank:None, Epoch[59/300], Step [51/103], lr:9.73e-04 pred_PSNR: 40.28
[2025/06/17 12:26:03] Rank:None, Epoch[59/300], Step [101/103], lr:9.72e-04 pred_PSNR: 40.62
[2025/06/17 12:26:03] Rank:None, Epoch[59/300], Step [103/103], lr:9.72e-04 pred_PSNR: 40.66
[2025/06/17 12:26:03] Rank:None, Epoch[60/300], Step [1/103], lr:9.72e-04 pred_PSNR: 40.5
[2025/06/17 12:26:04] Rank:None, Epoch[60/300], Step [51/103], lr:9.71e-04 pred_PSNR: 40.42
[2025/06/17 12:26:05] Rank:None, Epoch[60/300], Step [101/103], lr:9.70e-04 pred_PSNR: 40.4
[2025/06/17 12:26:05] Rank:None, Epoch[60/300], Step [103/103], lr:9.70e-04 pred_PSNR: 40.4
[2025/06/17 12:26:05] Rank:None, Eval at Step [1/103] , FPS 176.3, pred_seen_psnr: 43.94 | 
[2025/06/17 12:26:05] Rank:None, Eval at Step [51/103] , FPS 263.1, pred_seen_psnr: 41.7 | 
[2025/06/17 12:26:06] Rank:None, Eval at Step [101/103] , FPS 264.7, pred_seen_psnr: 41.2 | 
[2025/06/17 12:26:06] Rank:None, Eval at Step [103/103] , FPS 264.8, pred_seen_psnr: 41.23 | 
[2025/06/17 12:26:06] Rank:None, Eval at Step [1/103] , FPS 180.7, quant_seen_psnr: 41.91 | 
[2025/06/17 12:26:06] Rank:None, Eval at Step [51/103] , FPS 264.8, quant_seen_psnr: 41.42 | 
[2025/06/17 12:26:07] Rank:None, Eval at Step [101/103] , FPS 265.9, quant_seen_psnr: 41.26 | 
[2025/06/17 12:26:07] Rank:None, Eval at Step [103/103] , FPS 266.0, quant_seen_psnr: 41.19 | 
Eval at epoch 60 for (720, 360): pred_seen_psnr: 41.23 | pred_unseen_psnr: 0.0 | quant_seen_psnr: 41.19 | quant_unseen_psnr: 0.0 | 
[2025/06/17 12:26:07] Rank:None, Epoch[61/300], Step [1/103], lr:9.70e-04 pred_PSNR: 41.48
[2025/06/17 12:26:08] Rank:None, Epoch[61/300], Step [51/103], lr:9.69e-04 pred_PSNR: 40.53
[2025/06/17 12:26:09] Rank:None, Epoch[61/300], Step [101/103], lr:9.68e-04 pred_PSNR: 40.01
[2025/06/17 12:26:09] Rank:None, Epoch[61/300], Step [103/103], lr:9.68e-04 pred_PSNR: 39.97
[2025/06/17 12:26:09] Rank:None, Epoch[62/300], Step [1/103], lr:9.68e-04 pred_PSNR: 39.16
[2025/06/17 12:26:10] Rank:None, Epoch[62/300], Step [51/103], lr:9.67e-04 pred_PSNR: 39.24
[2025/06/17 12:26:11] Rank:None, Epoch[62/300], Step [101/103], lr:9.66e-04 pred_PSNR: 39.69
[2025/06/17 12:26:11] Rank:None, Epoch[62/300], Step [103/103], lr:9.66e-04 pred_PSNR: 39.68
[2025/06/17 12:26:11] Rank:None, Epoch[63/300], Step [1/103], lr:9.66e-04 pred_PSNR: 34.93
[2025/06/17 12:26:12] Rank:None, Epoch[63/300], Step [51/103], lr:9.65e-04 pred_PSNR: 40.91
[2025/06/17 12:26:13] Rank:None, Epoch[63/300], Step [101/103], lr:9.64e-04 pred_PSNR: 40.59
[2025/06/17 12:26:13] Rank:None, Epoch[63/300], Step [103/103], lr:9.64e-04 pred_PSNR: 40.6
[2025/06/17 12:26:13] Rank:None, Epoch[64/300], Step [1/103], lr:9.64e-04 pred_PSNR: 43.68
[2025/06/17 12:26:14] Rank:None, Epoch[64/300], Step [51/103], lr:9.63e-04 pred_PSNR: 41.1
[2025/06/17 12:26:14] Rank:None, Epoch[64/300], Step [101/103], lr:9.61e-04 pred_PSNR: 40.93
[2025/06/17 12:26:14] Rank:None, Epoch[64/300], Step [103/103], lr:9.61e-04 pred_PSNR: 40.95
[2025/06/17 12:26:15] Rank:None, Epoch[65/300], Step [1/103], lr:9.61e-04 pred_PSNR: 34.62
[2025/06/17 12:26:16] Rank:None, Epoch[65/300], Step [51/103], lr:9.60e-04 pred_PSNR: 40.58
[2025/06/17 12:26:16] Rank:None, Epoch[65/300], Step [101/103], lr:9.59e-04 pred_PSNR: 40.79
[2025/06/17 12:26:16] Rank:None, Epoch[65/300], Step [103/103], lr:9.59e-04 pred_PSNR: 40.79
[2025/06/17 12:26:17] Rank:None, Epoch[66/300], Step [1/103], lr:9.59e-04 pred_PSNR: 43.24
[2025/06/17 12:26:18] Rank:None, Epoch[66/300], Step [51/103], lr:9.58e-04 pred_PSNR: 40.26
[2025/06/17 12:26:18] Rank:None, Epoch[66/300], Step [101/103], lr:9.57e-04 pred_PSNR: 40.4
[2025/06/17 12:26:18] Rank:None, Epoch[66/300], Step [103/103], lr:9.57e-04 pred_PSNR: 40.4
[2025/06/17 12:26:19] Rank:None, Epoch[67/300], Step [1/103], lr:9.57e-04 pred_PSNR: 39.82
[2025/06/17 12:26:19] Rank:None, Epoch[67/300], Step [51/103], lr:9.56e-04 pred_PSNR: 41.41
[2025/06/17 12:26:20] Rank:None, Epoch[67/300], Step [101/103], lr:9.54e-04 pred_PSNR: 41.5
[2025/06/17 12:26:20] Rank:None, Epoch[67/300], Step [103/103], lr:9.54e-04 pred_PSNR: 41.51
[2025/06/17 12:26:21] Rank:None, Epoch[68/300], Step [1/103], lr:9.54e-04 pred_PSNR: 42.78
[2025/06/17 12:26:21] Rank:None, Epoch[68/300], Step [51/103], lr:9.53e-04 pred_PSNR: 41.19
[2025/06/17 12:26:22] Rank:None, Epoch[68/300], Step [101/103], lr:9.52e-04 pred_PSNR: 40.76
[2025/06/17 12:26:22] Rank:None, Epoch[68/300], Step [103/103], lr:9.52e-04 pred_PSNR: 40.77
[2025/06/17 12:26:22] Rank:None, Epoch[69/300], Step [1/103], lr:9.52e-04 pred_PSNR: 44.78
[2025/06/17 12:26:23] Rank:None, Epoch[69/300], Step [51/103], lr:9.51e-04 pred_PSNR: 41.79
[2025/06/17 12:26:24] Rank:None, Epoch[69/300], Step [101/103], lr:9.49e-04 pred_PSNR: 41.25
[2025/06/17 12:26:24] Rank:None, Epoch[69/300], Step [103/103], lr:9.49e-04 pred_PSNR: 41.25
[2025/06/17 12:26:24] Rank:None, Epoch[70/300], Step [1/103], lr:9.49e-04 pred_PSNR: 41.44
[2025/06/17 12:26:25] Rank:None, Epoch[70/300], Step [51/103], lr:9.48e-04 pred_PSNR: 40.5
[2025/06/17 12:26:26] Rank:None, Epoch[70/300], Step [101/103], lr:9.47e-04 pred_PSNR: 40.88
[2025/06/17 12:26:26] Rank:None, Epoch[70/300], Step [103/103], lr:9.47e-04 pred_PSNR: 40.91
[2025/06/17 12:26:26] Rank:None, Epoch[71/300], Step [1/103], lr:9.47e-04 pred_PSNR: 40.33
[2025/06/17 12:26:27] Rank:None, Epoch[71/300], Step [51/103], lr:9.46e-04 pred_PSNR: 40.79
[2025/06/17 12:26:28] Rank:None, Epoch[71/300], Step [101/103], lr:9.44e-04 pred_PSNR: 40.98
[2025/06/17 12:26:28] Rank:None, Epoch[71/300], Step [103/103], lr:9.44e-04 pred_PSNR: 40.96
[2025/06/17 12:26:28] Rank:None, Epoch[72/300], Step [1/103], lr:9.44e-04 pred_PSNR: 43.85
[2025/06/17 12:26:29] Rank:None, Epoch[72/300], Step [51/103], lr:9.43e-04 pred_PSNR: 41.3
[2025/06/17 12:26:29] Rank:None, Epoch[72/300], Step [101/103], lr:9.42e-04 pred_PSNR: 40.86
[2025/06/17 12:26:29] Rank:None, Epoch[72/300], Step [103/103], lr:9.42e-04 pred_PSNR: 40.84
[2025/06/17 12:26:30] Rank:None, Epoch[73/300], Step [1/103], lr:9.41e-04 pred_PSNR: 39.96
[2025/06/17 12:26:30] Rank:None, Epoch[73/300], Step [51/103], lr:9.40e-04 pred_PSNR: 41.09
[2025/06/17 12:26:31] Rank:None, Epoch[73/300], Step [101/103], lr:9.39e-04 pred_PSNR: 40.82
[2025/06/17 12:26:31] Rank:None, Epoch[73/300], Step [103/103], lr:9.39e-04 pred_PSNR: 40.75
[2025/06/17 12:26:32] Rank:None, Epoch[74/300], Step [1/103], lr:9.39e-04 pred_PSNR: 45.39
[2025/06/17 12:26:32] Rank:None, Epoch[74/300], Step [51/103], lr:9.37e-04 pred_PSNR: 41.67
[2025/06/17 12:26:33] Rank:None, Epoch[74/300], Step [101/103], lr:9.36e-04 pred_PSNR: 41.7
[2025/06/17 12:26:33] Rank:None, Epoch[74/300], Step [103/103], lr:9.36e-04 pred_PSNR: 41.76
[2025/06/17 12:26:34] Rank:None, Epoch[75/300], Step [1/103], lr:9.36e-04 pred_PSNR: 43.41
[2025/06/17 12:26:34] Rank:None, Epoch[75/300], Step [51/103], lr:9.35e-04 pred_PSNR: 40.13
[2025/06/17 12:26:35] Rank:None, Epoch[75/300], Step [101/103], lr:9.33e-04 pred_PSNR: 41.07
[2025/06/17 12:26:35] Rank:None, Epoch[75/300], Step [103/103], lr:9.33e-04 pred_PSNR: 41.07
[2025/06/17 12:26:35] Rank:None, Epoch[76/300], Step [1/103], lr:9.33e-04 pred_PSNR: 41.3
[2025/06/17 12:26:36] Rank:None, Epoch[76/300], Step [51/103], lr:9.32e-04 pred_PSNR: 41.28
[2025/06/17 12:26:37] Rank:None, Epoch[76/300], Step [101/103], lr:9.30e-04 pred_PSNR: 41.66
[2025/06/17 12:26:37] Rank:None, Epoch[76/300], Step [103/103], lr:9.30e-04 pred_PSNR: 41.64
[2025/06/17 12:26:37] Rank:None, Epoch[77/300], Step [1/103], lr:9.30e-04 pred_PSNR: 41.34
[2025/06/17 12:26:38] Rank:None, Epoch[77/300], Step [51/103], lr:9.29e-04 pred_PSNR: 41.2
[2025/06/17 12:26:39] Rank:None, Epoch[77/300], Step [101/103], lr:9.27e-04 pred_PSNR: 40.69
[2025/06/17 12:26:39] Rank:None, Epoch[77/300], Step [103/103], lr:9.27e-04 pred_PSNR: 40.69
[2025/06/17 12:26:39] Rank:None, Epoch[78/300], Step [1/103], lr:9.27e-04 pred_PSNR: 41.04
[2025/06/17 12:26:40] Rank:None, Epoch[78/300], Step [51/103], lr:9.26e-04 pred_PSNR: 41.72
[2025/06/17 12:26:40] Rank:None, Epoch[78/300], Step [101/103], lr:9.24e-04 pred_PSNR: 41.8
[2025/06/17 12:26:40] Rank:None, Epoch[78/300], Step [103/103], lr:9.24e-04 pred_PSNR: 41.79
[2025/06/17 12:26:41] Rank:None, Epoch[79/300], Step [1/103], lr:9.24e-04 pred_PSNR: 44.27
[2025/06/17 12:26:42] Rank:None, Epoch[79/300], Step [51/103], lr:9.23e-04 pred_PSNR: 41.16
[2025/06/17 12:26:42] Rank:None, Epoch[79/300], Step [101/103], lr:9.21e-04 pred_PSNR: 41.13
[2025/06/17 12:26:42] Rank:None, Epoch[79/300], Step [103/103], lr:9.21e-04 pred_PSNR: 41.17
[2025/06/17 12:26:43] Rank:None, Epoch[80/300], Step [1/103], lr:9.21e-04 pred_PSNR: 33.42
[2025/06/17 12:26:44] Rank:None, Epoch[80/300], Step [51/103], lr:9.19e-04 pred_PSNR: 41.46
[2025/06/17 12:26:44] Rank:None, Epoch[80/300], Step [101/103], lr:9.18e-04 pred_PSNR: 41.5
[2025/06/17 12:26:44] Rank:None, Epoch[80/300], Step [103/103], lr:9.18e-04 pred_PSNR: 41.55
[2025/06/17 12:26:45] Rank:None, Epoch[81/300], Step [1/103], lr:9.18e-04 pred_PSNR: 43.41
[2025/06/17 12:26:45] Rank:None, Epoch[81/300], Step [51/103], lr:9.16e-04 pred_PSNR: 42.48
[2025/06/17 12:26:46] Rank:None, Epoch[81/300], Step [101/103], lr:9.15e-04 pred_PSNR: 41.87
[2025/06/17 12:26:46] Rank:None, Epoch[81/300], Step [103/103], lr:9.15e-04 pred_PSNR: 41.8
[2025/06/17 12:26:47] Rank:None, Epoch[82/300], Step [1/103], lr:9.15e-04 pred_PSNR: 42.32
[2025/06/17 12:26:47] Rank:None, Epoch[82/300], Step [51/103], lr:9.13e-04 pred_PSNR: 41.34
[2025/06/17 12:26:48] Rank:None, Epoch[82/300], Step [101/103], lr:9.11e-04 pred_PSNR: 40.83
[2025/06/17 12:26:48] Rank:None, Epoch[82/300], Step [103/103], lr:9.11e-04 pred_PSNR: 40.87
[2025/06/17 12:26:48] Rank:None, Epoch[83/300], Step [1/103], lr:9.11e-04 pred_PSNR: 44.52
[2025/06/17 12:26:49] Rank:None, Epoch[83/300], Step [51/103], lr:9.10e-04 pred_PSNR: 42.25
[2025/06/17 12:26:50] Rank:None, Epoch[83/300], Step [101/103], lr:9.08e-04 pred_PSNR: 41.99
[2025/06/17 12:26:50] Rank:None, Epoch[83/300], Step [103/103], lr:9.08e-04 pred_PSNR: 42.01
[2025/06/17 12:26:50] Rank:None, Epoch[84/300], Step [1/103], lr:9.08e-04 pred_PSNR: 36.89
[2025/06/17 12:26:51] Rank:None, Epoch[84/300], Step [51/103], lr:9.06e-04 pred_PSNR: 41.2
[2025/06/17 12:26:52] Rank:None, Epoch[84/300], Step [101/103], lr:9.05e-04 pred_PSNR: 41.3
[2025/06/17 12:26:52] Rank:None, Epoch[84/300], Step [103/103], lr:9.05e-04 pred_PSNR: 41.37
[2025/06/17 12:26:52] Rank:None, Epoch[85/300], Step [1/103], lr:9.05e-04 pred_PSNR: 39.18
[2025/06/17 12:26:53] Rank:None, Epoch[85/300], Step [51/103], lr:9.03e-04 pred_PSNR: 42.4
[2025/06/17 12:26:54] Rank:None, Epoch[85/300], Step [101/103], lr:9.01e-04 pred_PSNR: 42.08
[2025/06/17 12:26:54] Rank:None, Epoch[85/300], Step [103/103], lr:9.01e-04 pred_PSNR: 42.02
[2025/06/17 12:26:54] Rank:None, Epoch[86/300], Step [1/103], lr:9.01e-04 pred_PSNR: 42.79
[2025/06/17 12:26:55] Rank:None, Epoch[86/300], Step [51/103], lr:8.99e-04 pred_PSNR: 42.51
[2025/06/17 12:26:55] Rank:None, Epoch[86/300], Step [101/103], lr:8.98e-04 pred_PSNR: 42.12
[2025/06/17 12:26:55] Rank:None, Epoch[86/300], Step [103/103], lr:8.98e-04 pred_PSNR: 42.15
[2025/06/17 12:26:56] Rank:None, Epoch[87/300], Step [1/103], lr:8.98e-04 pred_PSNR: 45.11
[2025/06/17 12:26:57] Rank:None, Epoch[87/300], Step [51/103], lr:8.96e-04 pred_PSNR: 43.09
[2025/06/17 12:26:57] Rank:None, Epoch[87/300], Step [101/103], lr:8.94e-04 pred_PSNR: 42.3
[2025/06/17 12:26:57] Rank:None, Epoch[87/300], Step [103/103], lr:8.94e-04 pred_PSNR: 42.25
[2025/06/17 12:26:58] Rank:None, Epoch[88/300], Step [1/103], lr:8.94e-04 pred_PSNR: 41.48
[2025/06/17 12:26:59] Rank:None, Epoch[88/300], Step [51/103], lr:8.92e-04 pred_PSNR: 42.47
[2025/06/17 12:26:59] Rank:None, Epoch[88/300], Step [101/103], lr:8.91e-04 pred_PSNR: 42.19
[2025/06/17 12:26:59] Rank:None, Epoch[88/300], Step [103/103], lr:8.90e-04 pred_PSNR: 42.14
[2025/06/17 12:27:00] Rank:None, Epoch[89/300], Step [1/103], lr:8.90e-04 pred_PSNR: 44.44
[2025/06/17 12:27:00] Rank:None, Epoch[89/300], Step [51/103], lr:8.89e-04 pred_PSNR: 42.96
[2025/06/17 12:27:01] Rank:None, Epoch[89/300], Step [101/103], lr:8.87e-04 pred_PSNR: 42.5
[2025/06/17 12:27:01] Rank:None, Epoch[89/300], Step [103/103], lr:8.87e-04 pred_PSNR: 42.46
[2025/06/17 12:27:02] Rank:None, Epoch[90/300], Step [1/103], lr:8.87e-04 pred_PSNR: 44.25
[2025/06/17 12:27:02] Rank:None, Epoch[90/300], Step [51/103], lr:8.85e-04 pred_PSNR: 41.67
[2025/06/17 12:27:03] Rank:None, Epoch[90/300], Step [101/103], lr:8.83e-04 pred_PSNR: 42.21
[2025/06/17 12:27:03] Rank:None, Epoch[90/300], Step [103/103], lr:8.83e-04 pred_PSNR: 42.17
[2025/06/17 12:27:03] Rank:None, Eval at Step [1/103] , FPS 171.3, pred_seen_psnr: 42.86 | 
[2025/06/17 12:27:04] Rank:None, Eval at Step [51/103] , FPS 262.2, pred_seen_psnr: 39.96 | 
[2025/06/17 12:27:04] Rank:None, Eval at Step [101/103] , FPS 264.9, pred_seen_psnr: 39.94 | 
[2025/06/17 12:27:04] Rank:None, Eval at Step [103/103] , FPS 265.0, pred_seen_psnr: 39.93 | 
[2025/06/17 12:27:04] Rank:None, Eval at Step [1/103] , FPS 189.0, quant_seen_psnr: 41.26 | 
[2025/06/17 12:27:05] Rank:None, Eval at Step [51/103] , FPS 264.6, quant_seen_psnr: 40.05 | 
[2025/06/17 12:27:05] Rank:None, Eval at Step [101/103] , FPS 266.3, quant_seen_psnr: 39.97 | 
[2025/06/17 12:27:05] Rank:None, Eval at Step [103/103] , FPS 266.4, quant_seen_psnr: 39.92 | 
Eval at epoch 90 for (720, 360): pred_seen_psnr: 39.93 | pred_unseen_psnr: 0.0 | quant_seen_psnr: 39.92 | quant_unseen_psnr: 0.0 | 
[2025/06/17 12:27:06] Rank:None, Epoch[91/300], Step [1/103], lr:8.83e-04 pred_PSNR: 42.92
[2025/06/17 12:27:06] Rank:None, Epoch[91/300], Step [51/103], lr:8.81e-04 pred_PSNR: 41.48
[2025/06/17 12:27:07] Rank:None, Epoch[91/300], Step [101/103], lr:8.79e-04 pred_PSNR: 42.26
[2025/06/17 12:27:07] Rank:None, Epoch[91/300], Step [103/103], lr:8.79e-04 pred_PSNR: 42.26
[2025/06/17 12:27:07] Rank:None, Epoch[92/300], Step [1/103], lr:8.79e-04 pred_PSNR: 47.93
[2025/06/17 12:27:08] Rank:None, Epoch[92/300], Step [51/103], lr:8.77e-04 pred_PSNR: 41.89
[2025/06/17 12:27:09] Rank:None, Epoch[92/300], Step [101/103], lr:8.76e-04 pred_PSNR: 42.16
[2025/06/17 12:27:09] Rank:None, Epoch[92/300], Step [103/103], lr:8.75e-04 pred_PSNR: 42.11
[2025/06/17 12:27:09] Rank:None, Epoch[93/300], Step [1/103], lr:8.75e-04 pred_PSNR: 44.56
[2025/06/17 12:27:10] Rank:None, Epoch[93/300], Step [51/103], lr:8.74e-04 pred_PSNR: 41.43
[2025/06/17 12:27:11] Rank:None, Epoch[93/300], Step [101/103], lr:8.72e-04 pred_PSNR: 41.66
[2025/06/17 12:27:11] Rank:None, Epoch[93/300], Step [103/103], lr:8.72e-04 pred_PSNR: 41.69
[2025/06/17 12:27:11] Rank:None, Epoch[94/300], Step [1/103], lr:8.72e-04 pred_PSNR: 46.03
[2025/06/17 12:27:12] Rank:None, Epoch[94/300], Step [51/103], lr:8.70e-04 pred_PSNR: 42.77
